#{"t_start": 1701505750.9491682, "env_id": "Reacher-v4"}
r,l,t
-33.937833,50,88.654064
-36.3589,50,88.707066
-35.425094,50,88.757897
-31.610463,50,88.815849
-37.086993,50,89.159001
-33.04376,50,89.219406
-28.802142,50,89.276852
-36.87645,50,89.338185
-37.327955,50,89.396535
-37.215459,50,89.456591
-30.65091,50,89.508811
-37.203819,50,89.562606
-41.198225,50,89.617928
-41.007718,50,89.671449
-30.645231,50,90.005504
-32.204771,50,90.065189
-30.176852,50,90.123442
-36.310806,50,90.184227
-30.414373,50,90.242576
-33.912276,50,90.302651
-44.648837,50,90.35559
-35.509147,50,90.409799
-38.656985,50,90.461733
-26.386129,50,90.515447
-31.093978,50,90.855793
-40.387614,50,90.915517
-40.238382,50,90.967145
-32.545265,50,91.022157
-33.486728,50,91.079265
-35.287561,50,91.13851
-48.015547,50,91.195664
-38.127887,50,91.249749
-36.655672,50,91.300706
-40.0655,50,91.35401
-38.837259,50,91.689992
-36.402649,50,91.744245
-33.754402,50,91.79593
-39.671274,50,91.849611
-31.25862,50,91.900316
-45.141344,50,91.953156
-28.482487,50,92.003903
-30.384739,50,92.059499
-40.123694,50,92.117499
-38.265964,50,92.171697
-31.08124,50,92.229686
-34.260604,50,92.573596
-36.087043,50,92.632495
-39.244016,50,92.692409
-40.986316,50,92.744312
-34.573334,50,92.798208
-29.532293,50,92.850262
-35.306475,50,92.9046
-29.61261,50,92.956443
-30.701535,50,93.010491
-31.196856,50,93.06403
-37.090725,50,93.40598
-32.730586,50,93.45778
-35.441057,50,93.512492
-42.771452,50,93.564793
-31.253691,50,93.623409
-28.213268,50,93.679443
-28.868449,50,93.738795
-37.381503,50,93.796011
-37.639809,50,93.850431
-37.065337,50,93.902876
-30.879538,50,94.250312
-35.941705,50,94.310001
-39.703607,50,94.370656
-36.757123,50,94.42312
-30.802869,50,94.477026
-32.334295,50,94.53445
-39.428594,50,94.59365
-34.677698,50,94.648476
-32.024962,50,94.702313
-36.098632,50,94.753985
-33.530977,50,95.095577
-26.933048,50,95.148835
-29.895251,50,95.208444
-37.566317,50,95.265326
-33.646208,50,95.320546
-25.555381,50,95.373454
-32.300441,50,95.434224
-33.386525,50,95.491622
-32.658988,50,95.546126
-30.387234,50,95.598324
-31.56017,50,95.654621
-32.859325,50,95.985541
-32.596501,50,96.041893
-25.589592,50,96.100287
-25.693566,50,96.161757
-31.462819,50,96.220037
-32.345993,50,96.280287
-37.649653,50,96.338086
-35.328893,50,96.393419
-37.964454,50,96.446221
-34.363154,50,96.500329
-30.239584,50,96.847255
-30.430122,50,96.907279
-36.566099,50,96.964841
-39.405335,50,97.024326
-37.807642,50,97.077452
-44.291687,50,97.131675
-38.074111,50,97.185535
-25.792192,50,97.239706
-38.805973,50,97.29169
-36.734583,50,97.345885
-38.149802,50,97.675923
-32.282168,50,97.730643
-31.65891,50,97.782125
-29.319444,50,97.835677
-26.970202,50,97.886616
-34.611973,50,97.94016
-36.951469,50,97.991608
-30.739977,50,98.051818
-33.965759,50,98.109212
-23.756369,50,98.162966
-34.860368,50,98.497028
-39.558844,50,98.551029
-30.757953,50,98.602454
-32.437755,50,98.658214
-29.229661,50,98.711833
-34.887893,50,98.772971
-32.987771,50,98.830776
-33.368914,50,98.891465
-34.716084,50,98.94654
-32.331461,50,99.004151
-38.24665,50,99.05881
-28.732406,50,99.407528
-31.478068,50,99.466098
-31.494663,50,99.525301
-34.130374,50,99.585179
-32.418815,50,99.651881
-37.10099,50,99.71293
-34.179223,50,99.768401
-33.30534,50,99.82612
-28.587598,50,99.885557
-23.745842,50,99.948349
-27.611311,50,100.299692
-27.292701,50,100.359922
-33.265161,50,100.420947
-29.514859,50,100.478648
-27.709306,50,100.532298
-29.026662,50,100.59501
-38.05564,50,100.661764
-33.033832,50,100.721098
-25.711916,50,100.776306
-29.154751,50,100.833924
-27.565571,50,101.18839
-34.631357,50,101.251285
-33.576448,50,101.315129
-40.638748,50,101.373959
-23.904532,50,101.429444
-30.518084,50,101.486083
-32.493124,50,101.542406
-35.50487,50,101.59926
-31.876897,50,101.654917
-33.986229,50,101.708309
-34.2695,50,102.049877
-32.090768,50,102.102969
-22.92058,50,102.163044
-29.474179,50,102.228879
-36.107471,50,102.287993
-32.390385,50,102.341497
-42.708014,50,102.396001
-36.745359,50,102.448731
-29.680805,50,102.502495
-34.975447,50,102.558646
-33.965473,50,102.617965
-33.775961,50,102.956418
-29.050103,50,103.020103
-30.391498,50,103.080857
-31.579586,50,103.14231
-28.350386,50,103.200086
-28.176169,50,103.260034
-29.269159,50,103.323695
-39.89177,50,103.38874
-34.096815,50,103.442376
-28.817885,50,103.497453
-30.302164,50,103.835699
-29.285518,50,103.890462
-24.418125,50,103.942602
-39.930329,50,104.000958
-33.169435,50,104.051714
-31.193347,50,104.106171
-37.706397,50,104.157247
-26.01762,50,104.212958
-28.517968,50,104.264941
-31.98783,50,104.320711
-34.083338,50,104.655096
-30.30092,50,104.708643
-37.006688,50,104.759704
-29.273476,50,104.813251
-36.664694,50,104.864611
-28.899687,50,104.91766
-23.283066,50,104.968318
-35.839953,50,105.032846
-31.095158,50,105.089428
-32.514682,50,105.146425
-31.855732,50,105.487517
-37.306976,50,105.548758
-25.996876,50,105.60697
-26.700613,50,105.671981
-31.012689,50,105.735259
-34.806651,50,105.795558
-27.083138,50,105.847989
-27.807069,50,105.909943
-27.054351,50,105.971106
-33.797513,50,106.03311
-30.182274,50,106.086425
-36.86222,50,106.428413
-28.206412,50,106.482127
-28.564863,50,106.537447
-24.523684,50,106.592182
-30.55335,50,106.653286
-35.970165,50,106.710853
-24.75265,50,106.766473
-28.598766,50,106.822693
-25.127196,50,106.884434
-34.513747,50,106.943321
-28.527291,50,107.286101
-27.079909,50,107.344447
-27.362558,50,107.409401
-32.261411,50,107.469801
-33.325027,50,107.531071
-25.458604,50,107.587951
-31.980122,50,107.648671
-24.438524,50,107.711065
-32.83117,50,107.774506
-24.213231,50,107.82807
-31.084545,50,108.163522
-31.443976,50,108.221456
-28.68459,50,108.281421
-30.199369,50,108.338475
-35.494963,50,108.39965
-31.136524,50,108.452196
-29.229284,50,108.512759
-32.587907,50,108.565216
-31.527013,50,108.619205
-30.486349,50,108.671122
-21.798511,50,109.004371
-26.776478,50,109.058664
-38.316469,50,109.116644
-26.779209,50,109.169462
-29.877804,50,109.224418
-31.676443,50,109.276444
-28.353357,50,109.331988
-29.748344,50,109.384333
-35.00072,50,109.439103
-37.680229,50,109.49036
-33.165042,50,109.824737
-34.968823,50,109.877712
-31.140008,50,109.932511
-33.50282,50,109.984463
-34.924425,50,110.038666
-28.01159,50,110.090369
-35.372705,50,110.145661
-27.53292,50,110.197621
-32.958165,50,110.252825
-33.977207,50,110.306207
-26.544454,50,110.361768
-25.025105,50,110.688335
-23.065635,50,110.742105
-34.282528,50,110.798944
-30.604784,50,110.854643
-25.561705,50,110.911882
-25.73699,50,110.970839
-33.038132,50,111.027679
-32.549011,50,111.086682
-27.487378,50,111.144603
-31.930852,50,111.203809
-24.188334,50,111.537067
-21.294581,50,111.596329
-20.608697,50,111.653326
-29.501945,50,111.712271
-33.515064,50,111.763954
-35.605768,50,111.817994
-30.39445,50,111.870304
-25.625253,50,111.929761
-28.364931,50,111.986616
-31.758154,50,112.046087
-38.020262,50,112.386125
-30.472892,50,112.440053
-28.637185,50,112.490848
-32.006849,50,112.54376
-23.840579,50,112.594574
-31.045905,50,112.652777
-27.650738,50,112.703513
-32.233016,50,112.756379
-34.330444,50,112.80703
-26.234474,50,112.85995
-29.423497,50,113.194326
-32.092771,50,113.255393
-29.558809,50,113.308762
-37.673623,50,113.369707
-32.244464,50,113.422084
-34.0546,50,113.477455
-32.649524,50,113.528945
-30.126067,50,113.582342
-29.577913,50,113.633643
-29.139493,50,113.687102
-32.298627,50,113.73807
-26.4313,50,114.073735
-26.38628,50,114.126771
-29.76133,50,114.182493
-31.83782,50,114.235032
-28.506585,50,114.289926
-27.478487,50,114.342506
-24.935219,50,114.396978
-28.805813,50,114.453668
-23.533617,50,114.512234
-36.561533,50,114.568673
-24.736599,50,114.909802
-27.105018,50,114.961783
-25.578822,50,115.017358
-27.858516,50,115.069888
-33.825698,50,115.130449
-25.101886,50,115.184068
-33.253766,50,115.238949
-31.786425,50,115.29089
-31.364968,50,115.346271
-31.314135,50,115.398637
-28.637291,50,115.737728
-25.173606,50,115.78889
-31.459057,50,115.842278
-24.139793,50,115.892817
-27.439161,50,115.945781
-35.335349,50,115.997213
-27.648228,50,116.056867
-34.47546,50,116.109147
-28.678457,50,116.164161
-30.179709,50,116.21668
-24.572421,50,116.556788
-31.15418,50,116.609141
-36.651897,50,116.663926
-26.666812,50,116.715821
-25.983371,50,116.771171
-25.749179,50,116.827324
-28.208416,50,116.880964
-26.497153,50,116.937002
-31.699165,50,116.995318
-23.237116,50,117.046151
-29.691016,50,117.099049
-28.735086,50,117.443029
-35.480556,50,117.497199
-36.011201,50,117.548419
-30.243073,50,117.601192
-23.401618,50,117.651909
-33.091917,50,117.705829
-29.353598,50,117.757294
-30.323086,50,117.816514
-27.529528,50,117.873185
-34.495841,50,117.931279
-28.83667,50,118.269221
-31.01128,50,118.328603
-26.733208,50,118.385241
-21.023145,50,118.443722
-28.57155,50,118.501335
-25.04261,50,118.556104
-29.020019,50,118.613935
-25.631873,50,118.679393
-26.097028,50,118.73666
-24.760543,50,118.790564
-25.394057,50,119.127127
-35.668306,50,119.188428
-30.395367,50,119.240922
-21.458413,50,119.29625
-26.504918,50,119.348756
-29.741263,50,119.408858
-30.623674,50,119.465943
-29.682814,50,119.519045
-32.510456,50,119.569961
-25.483745,50,119.622885
-27.075833,50,119.955812
-33.544035,50,120.010395
-25.134621,50,120.062615
-20.721052,50,120.116156
-28.721174,50,120.169734
-29.848055,50,120.229198
-27.38867,50,120.280819
-26.363352,50,120.336129
-28.723769,50,120.396315
-38.452165,50,120.45898
-21.326587,50,120.512781
-19.39041,50,120.852784
-19.898702,50,120.91034
-24.308686,50,120.970043
-30.299905,50,121.027095
-27.629551,50,121.080686
-28.837911,50,121.137178
-27.850406,50,121.200286
-31.743347,50,121.253173
-23.538381,50,121.307728
-24.906091,50,121.3647
-26.346943,50,121.702961
-30.102593,50,121.759446
-31.482198,50,121.817583
-24.108916,50,121.873645
-32.264485,50,121.934825
-28.492422,50,121.989191
-28.796168,50,122.046299
-24.428667,50,122.099258
-29.189628,50,122.158956
-25.954354,50,122.212136
-22.7261,50,122.549333
-28.51974,50,122.606159
-27.979561,50,122.665032
-30.162748,50,122.72134
-25.262091,50,122.774756
-26.476352,50,122.826316
-28.400025,50,122.879831
-26.935183,50,122.931986
-28.545319,50,122.993462
-28.752909,50,123.045933
-28.045237,50,123.384893
-24.398534,50,123.436824
-29.389016,50,123.490896
-33.133136,50,123.542415
-24.078868,50,123.596114
-26.882215,50,123.652879
-25.23599,50,123.715774
-28.452562,50,123.772167
-25.996402,50,123.831092
-27.255334,50,123.887425
-32.334004,50,123.942395
-20.427029,50,124.2818
-29.336386,50,124.342909
-22.275693,50,124.395186
-25.570117,50,124.4552
-28.150844,50,124.511279
-22.771237,50,124.569697
-28.533365,50,124.625755
-21.821617,50,124.684283
-25.155228,50,124.74031
-21.998428,50,124.799444
-27.650688,50,125.14012
-22.092193,50,125.195639
-31.003859,50,125.252988
-25.265691,50,125.308044
-30.03163,50,125.360664
-32.859856,50,125.414724
-20.251767,50,125.466491
-27.765473,50,125.520405
-29.902116,50,125.571871
-27.384179,50,125.625243
-26.628321,50,125.965632
-30.865957,50,126.024952
-23.530717,50,126.076729
-29.090665,50,126.130785
-24.456727,50,126.187828
-30.003162,50,126.248023
-28.805368,50,126.305
-22.523816,50,126.35876
-22.154935,50,126.415221
-24.691089,50,126.473988
-21.159895,50,126.816277
-20.908634,50,126.876423
-24.467418,50,126.934266
-23.579822,50,126.993022
-24.124093,50,127.051326
-24.804195,50,127.111647
-28.442688,50,127.169196
-23.002207,50,127.227025
-20.264847,50,127.27966
-30.397949,50,127.340029
-28.162731,50,127.396662
-24.853526,50,127.736627
-21.957302,50,127.787699
-25.405013,50,127.846411
-22.164385,50,127.902315
-31.149451,50,127.960226
-21.979538,50,128.010966
