#{"t_start": 1701504171.0640025, "env_id": "Reacher-v4"}
r,l,t
-13.172751,50,164.726982
-19.259558,50,164.777851
-23.889409,50,164.831433
-19.334896,50,164.882381
-19.71248,50,164.935506
-18.462715,50,164.986558
-22.259683,50,165.03974
-18.910441,50,165.370486
-18.554312,50,165.423277
-22.534221,50,165.474749
-15.55069,50,165.527679
-18.205983,50,165.578632
-20.204275,50,165.632489
-13.120725,50,165.683629
-16.376924,50,165.736542
-23.420136,50,165.787226
-22.534796,50,165.84024
-20.429647,50,166.167696
-22.613421,50,166.220507
-15.01199,50,166.270827
-17.40759,50,166.323418
-18.536347,50,166.373352
-21.041215,50,166.425211
-24.797798,50,166.476346
-18.899133,50,166.529034
-21.738721,50,166.580467
-16.973191,50,166.634612
-16.447664,50,166.963229
-17.341494,50,167.016516
-17.60204,50,167.068003
-22.472217,50,167.121338
-23.066069,50,167.172418
-12.743536,50,167.226209
-22.86639,50,167.277412
-20.225371,50,167.330633
-19.380564,50,167.381407
-17.213818,50,167.434396
-12.096344,50,167.486505
-25.133294,50,167.823188
-19.387544,50,167.873927
-15.265312,50,167.926914
-17.472582,50,167.97768
-15.651586,50,168.030895
-17.164422,50,168.081585
-20.707464,50,168.134574
-18.493057,50,168.185264
-23.061473,50,168.238706
-18.538228,50,168.289624
-14.950802,50,168.62296
-13.122762,50,168.678007
-22.673919,50,168.738268
-20.367027,50,168.790621
-17.361811,50,168.850971
-23.126833,50,168.907084
-20.886961,50,168.961213
-16.735482,50,169.012821
-18.334803,50,169.071358
-18.474571,50,169.122842
-19.223411,50,169.459265
-20.859155,50,169.511513
-19.421596,50,169.564967
-20.380067,50,169.616686
-10.83601,50,169.670425
-18.884301,50,169.721393
-19.878379,50,169.77512
-22.35655,50,169.826734
-15.847059,50,169.880016
-15.099957,50,169.931475
-19.408119,50,170.26433
-18.266215,50,170.315897
-19.137877,50,170.369207
-16.130233,50,170.419786
-16.330719,50,170.472708
-13.788101,50,170.524714
-22.465366,50,170.578551
-17.000877,50,170.629935
-15.272191,50,170.683136
-19.146722,50,170.733724
-19.320157,50,171.063948
-17.371695,50,171.115217
-17.169171,50,171.16852
-14.252386,50,171.219611
-22.97558,50,171.2729
-22.498046,50,171.323799
-20.645088,50,171.377231
-21.529739,50,171.428165
-24.833878,50,171.481925
-16.48102,50,171.533973
-14.911928,50,171.587933
-14.327663,50,171.917241
-15.123324,50,171.970825
-16.088741,50,172.027041
-18.514141,50,172.086643
-21.223292,50,172.13778
-16.207507,50,172.197276
-15.706834,50,172.25405
-18.685311,50,172.312565
-21.308848,50,172.363376
-14.892557,50,172.416759
-16.908048,50,172.751415
-19.621394,50,172.809622
-21.621182,50,172.860513
-20.941503,50,172.913494
-12.668899,50,172.964295
-13.734898,50,173.023115
-19.904505,50,173.079333
-13.60066,50,173.132485
-20.340471,50,173.188388
-14.573832,50,173.242192
-20.002378,50,173.579896
-18.602443,50,173.639409
-20.591452,50,173.690794
-18.898888,50,173.743841
-23.952325,50,173.794761
-18.138736,50,173.847982
-17.388294,50,173.899064
-16.559272,50,173.952452
-11.260459,50,174.003475
-13.270422,50,174.062013
-22.136011,50,174.401787
-13.675042,50,174.455314
-16.216554,50,174.507152
-17.526378,50,174.560797
-13.978633,50,174.617099
-15.728581,50,174.6762
-12.01675,50,174.732374
-20.810055,50,174.790809
-17.069347,50,174.842146
-18.550981,50,174.895502
-22.552953,50,174.94647
-16.333532,50,175.279126
-18.184511,50,175.330578
-12.127357,50,175.388758
-16.223493,50,175.444663
-17.364385,50,175.503275
-17.804389,50,175.560648
-20.006364,50,175.620114
-12.512901,50,175.673358
-15.563338,50,175.727642
-18.309306,50,175.784687
-16.851452,50,176.122792
-21.253428,50,176.176378
-15.118208,50,176.230312
-16.531802,50,176.281873
-22.827112,50,176.336117
-18.436795,50,176.38798
-20.953978,50,176.441473
-23.941206,50,176.492453
-16.117892,50,176.547477
-16.297726,50,176.599519
-20.475703,50,176.930869
-18.49341,50,176.981619
-17.919747,50,177.034657
-15.38542,50,177.087016
-20.560331,50,177.140411
-18.248179,50,177.191904
-16.465755,50,177.245756
-15.376245,50,177.296491
-18.827039,50,177.354866
-15.500972,50,177.411391
-14.293924,50,177.748343
-13.821101,50,177.805398
-19.299703,50,177.864722
-21.545195,50,177.91592
-12.550055,50,177.969395
-14.648575,50,178.020716
-14.363404,50,178.079487
-20.54453,50,178.135635
-16.35061,50,178.189236
-13.088143,50,178.240302
-13.876891,50,178.298982
-16.864892,50,178.636059
-13.704694,50,178.68962
-17.168796,50,178.745799
-20.218423,50,178.79911
-16.318164,50,178.850227
-22.639637,50,178.903658
-13.260334,50,178.954717
-17.270739,50,179.007942
-15.843664,50,179.06381
-17.18134,50,179.121529
-19.498454,50,179.456474
-20.769655,50,179.509398
-18.972171,50,179.561821
-15.858679,50,179.621348
-17.27764,50,179.677666
-11.008567,50,179.735856
-15.298234,50,179.79216
-16.533779,50,179.850771
-21.82447,50,179.90151
-16.987111,50,179.955
-16.560846,50,180.286639
-24.184347,50,180.340887
-19.281544,50,180.391597
-18.779226,50,180.444451
-15.686883,50,180.495149
-21.226453,50,180.549876
-17.082573,50,180.601671
-18.32055,50,180.65537
-16.719652,50,180.705338
-18.342795,50,180.757584
-18.454082,50,181.084778
-16.614486,50,181.138108
-13.433104,50,181.188991
-15.209724,50,181.242495
-15.072963,50,181.293636
-15.420461,50,181.347047
-16.343401,50,181.39821
-16.404295,50,181.451641
-23.420218,50,181.502724
-26.078251,50,181.55789
-19.106447,50,181.609888
-15.057653,50,181.941183
-15.616113,50,181.992269
-13.331407,50,182.045605
-20.687052,50,182.09772
-14.001008,50,182.151412
-20.356327,50,182.203261
-14.151768,50,182.257194
-16.525508,50,182.308398
-16.408075,50,182.362454
-18.77685,50,182.41345
-16.620867,50,182.747047
-17.477863,50,182.797854
-18.471736,50,182.851152
-13.839395,50,182.902009
-15.095281,50,182.954811
-13.750391,50,183.005119
-18.17439,50,183.058069
-16.771006,50,183.109143
-13.810322,50,183.162606
-15.247709,50,183.2187
-23.361857,50,183.556228
-15.097451,50,183.607343
-14.621033,50,183.661187
-13.995591,50,183.712964
-14.984918,50,183.766561
-14.038798,50,183.821967
-15.589074,50,183.875165
-18.158493,50,183.926183
-19.034626,50,183.979475
-16.649143,50,184.030515
-14.426735,50,184.371909
-15.327396,50,184.428378
-15.088281,50,184.486547
-16.477801,50,184.542423
-17.021872,50,184.602222
-12.953261,50,184.658746
-16.572618,50,184.717972
-14.167029,50,184.76936
-19.661771,50,184.82786
-15.543937,50,184.883998
-14.173524,50,184.94266
-24.891791,50,185.277773
-16.09507,50,185.331905
-16.349506,50,185.383134
-21.52942,50,185.436396
-13.814019,50,185.487164
-20.53719,50,185.540192
-12.927419,50,185.592444
-20.733964,50,185.645596
-25.023788,50,185.697512
-15.304341,50,185.751663
-10.972258,50,186.078598
-14.418708,50,186.131679
-13.168925,50,186.182424
-19.511459,50,186.235382
-18.54647,50,186.286168
-13.77992,50,186.339553
-14.074106,50,186.391057
-12.688438,50,186.44451
-21.484582,50,186.495556
-20.081105,50,186.548977
-11.484689,50,186.879845
-17.327247,50,186.932963
-14.614868,50,186.983737
-16.647093,50,187.037169
-19.703517,50,187.089212
-18.102132,50,187.142918
-17.975675,50,187.194813
-12.763503,50,187.248856
-17.920361,50,187.299739
-13.988706,50,187.353046
-20.13783,50,187.68414
-16.620657,50,187.738584
-12.132904,50,187.789568
-14.309768,50,187.848449
-15.139726,50,187.899826
-14.342055,50,187.953337
-20.71204,50,188.004579
-17.160425,50,188.063317
-16.158557,50,188.114115
-12.866896,50,188.172424
-13.937014,50,188.228394
-17.382356,50,188.562116
-15.981339,50,188.62006
-19.644022,50,188.673752
-18.418579,50,188.730509
-20.932272,50,188.784098
-13.679272,50,188.835108
-15.878812,50,188.888283
-17.861318,50,188.945087
-12.510707,50,189.005724
-13.718062,50,189.062365
-11.793527,50,189.401556
-11.459119,50,189.458933
-18.388987,50,189.518556
-15.08358,50,189.570637
-14.459933,50,189.626093
-11.657218,50,189.683988
-16.041409,50,189.744338
-12.417769,50,189.801329
-13.013391,50,189.860894
-14.062446,50,189.917635
-22.344658,50,190.261127
-14.867429,50,190.313613
-14.383862,50,190.368167
-11.742427,50,190.41976
-11.173187,50,190.478949
-18.005153,50,190.535663
-13.696182,50,190.590466
-15.065819,50,190.647825
-15.448626,50,190.708246
-11.589184,50,190.765522
-18.557148,50,191.103578
-20.072793,50,191.155259
-18.768091,50,191.209394
-12.173504,50,191.261137
-16.647915,50,191.315432
-16.57528,50,191.367396
-12.755495,50,191.421856
-18.998822,50,191.47385
-12.929962,50,191.528175
-21.633096,50,191.585459
-14.768351,50,191.92767
-16.36289,50,191.979565
-15.839663,50,192.033687
-13.693874,50,192.088877
-19.181144,50,192.143454
-16.156374,50,192.195948
-18.051396,50,192.250713
-15.668133,50,192.302301
-19.396663,50,192.35624
-21.720345,50,192.407646
-22.922117,50,192.461571
-16.828585,50,192.797225
-14.495395,50,192.851844
-19.442201,50,192.903583
-20.140414,50,192.957661
-20.410743,50,193.009775
-14.719516,50,193.064035
-21.071399,50,193.115613
-18.417374,50,193.169593
-13.125799,50,193.221332
-13.291131,50,193.275233
-9.341793,50,193.610715
-16.697828,50,193.665229
-14.742444,50,193.717852
-25.278406,50,193.77235
-15.614292,50,193.824141
-13.439771,50,193.878088
-12.325011,50,193.929823
-21.280809,50,193.983811
-11.81513,50,194.035406
-12.944225,50,194.089572
-14.714554,50,194.429519
-13.533883,50,194.48376
-13.50897,50,194.535108
-14.996485,50,194.588562
-10.944214,50,194.641227
-11.838789,50,194.696279
-9.62055,50,194.748583
-12.662768,50,194.808096
-12.693609,50,194.865469
-21.357942,50,194.919633
-17.519932,50,195.254935
-11.184123,50,195.310007
-14.860509,50,195.362366
-18.96245,50,195.421962
-17.500863,50,195.473922
-12.212319,50,195.528082
-13.209138,50,195.585223
-14.072489,50,195.646035
-18.529088,50,195.699184
-13.152515,50,195.759369
-11.322945,50,195.816104
-15.517293,50,196.157286
-15.513476,50,196.208575
-16.738394,50,196.262466
-13.577452,50,196.314039
-17.743177,50,196.373451
-15.741208,50,196.425245
-12.46992,50,196.479392
-10.356325,50,196.536301
-16.452694,50,196.595607
-13.472461,50,196.653898
-10.05253,50,196.995575
-11.908056,50,197.052118
-13.945779,50,197.112513
-15.941503,50,197.169446
-14.464954,50,197.224282
-16.532434,50,197.276106
-14.962995,50,197.335484
-12.615136,50,197.387355
-16.758736,50,197.441476
-14.667377,50,197.493249
-14.114881,50,197.830574
-16.461427,50,197.881984
-11.938842,50,197.935787
-16.992196,50,197.986927
-14.783044,50,198.0406
-18.013119,50,198.09366
-13.912131,50,198.147891
-10.709257,50,198.199663
-12.764838,50,198.253879
-19.343807,50,198.305566
-16.031848,50,198.641422
-11.869292,50,198.694483
-12.056704,50,198.749346
-12.130081,50,198.801226
-15.336352,50,198.855513
-14.916891,50,198.907186
-15.898229,50,198.961165
-13.726693,50,199.012935
-15.32668,50,199.067035
-15.277316,50,199.118682
-17.75178,50,199.181947
-10.007069,50,199.522703
-12.33289,50,199.581924
-15.108294,50,199.639859
-10.860279,50,199.700634
-17.350072,50,199.757972
-14.371325,50,199.817214
-12.039973,50,199.86934
-16.52576,50,199.928739
-12.530736,50,199.980649
-18.43914,50,200.040001
-13.102289,50,200.374186
-14.085927,50,200.428092
-12.651812,50,200.48444
-11.166463,50,200.542759
-20.43561,50,200.599407
-13.028157,50,200.65505
-12.950989,50,200.713205
-15.396638,50,200.77313
-17.739952,50,200.830019
-11.160691,50,200.884316
-17.613353,50,201.220742
-13.646529,50,201.280403
-13.078802,50,201.33737
-16.700707,50,201.396592
-11.172477,50,201.448029
-16.498887,50,201.507083
-13.688979,50,201.563735
-18.115814,50,201.617724
-13.196427,50,201.67074
-16.91682,50,201.725197
-12.335805,50,202.060312
-11.678624,50,202.116189
-15.090488,50,202.17353
-11.526972,50,202.233871
-12.087768,50,202.291139
-13.364793,50,202.350573
-14.071603,50,202.407479
-15.140507,50,202.46156
-15.546327,50,202.513143
-14.709176,50,202.56731
-15.212002,50,202.619025
-18.600652,50,202.957882
-17.376187,50,203.009981
-12.146149,50,203.064074
-16.02142,50,203.115775
-10.663413,50,203.169718
-16.464294,50,203.221424
-16.886371,50,203.275549
-12.086559,50,203.327249
-8.377511,50,203.38097
-17.665097,50,203.432523
-13.260315,50,203.768672
-9.291284,50,203.820905
-15.997576,50,203.875296
-15.764758,50,203.926792
-15.329798,50,203.980609
-15.745434,50,204.03206
-12.66103,50,204.085909
-11.693145,50,204.139188
-13.717148,50,204.196354
-14.223634,50,204.24903
-13.610939,50,204.584643
-15.554613,50,204.636716
-19.313838,50,204.692204
-11.208587,50,204.743827
-13.219465,50,204.798605
-17.554141,50,204.851149
-16.086168,50,204.905455
-12.70811,50,204.957187
-18.149224,50,205.011348
-10.220747,50,205.062719
-9.702539,50,205.399479
-12.529088,50,205.451143
-14.041539,50,205.505079
-15.308216,50,205.556302
-16.942829,50,205.609419
-20.537304,50,205.660443
-18.050402,50,205.715059
-13.071248,50,205.766541
-15.48497,50,205.820931
-18.065424,50,205.872548
-10.667356,50,205.926719
-18.627847,50,206.255764
-15.135886,50,206.309857
-16.872084,50,206.361383
-13.807475,50,206.415454
-9.414645,50,206.466918
-13.585975,50,206.521051
-15.298153,50,206.572683
-14.815562,50,206.626917
-15.419025,50,206.679817
-12.663297,50,206.734465
-10.642995,50,207.069406
-16.493679,50,207.124407
-15.199738,50,207.176562
-10.758876,50,207.231444
-16.140059,50,207.28291
-16.734014,50,207.33632
-14.605325,50,207.387884
-9.01195,50,207.442126
-12.728083,50,207.493179
-15.796573,50,207.546347
-18.51529,50,207.878018
-16.150265,50,207.931973
-9.494875,50,207.983569
-9.682382,50,208.037138
-15.15488,50,208.088684
-12.184961,50,208.142972
-15.886471,50,208.194151
-20.011495,50,208.247886
-23.195284,50,208.299814
-12.004717,50,208.353969
-11.842961,50,208.686835
-15.305327,50,208.741546
-13.356951,50,208.794197
-13.149354,50,208.849342
-16.938549,50,208.901106
-10.971322,50,208.955407
-11.920955,50,209.00724
-21.680832,50,209.06151
-14.250991,50,209.112934
-12.898323,50,209.170564
-19.731852,50,209.223494
-13.679879,50,209.557469
-18.653643,50,209.609304
-7.969952,50,209.66359
-13.868971,50,209.716943
-14.632131,50,209.771863
-11.194099,50,209.824772
-17.084017,50,209.879366
-10.844543,50,209.931006
-11.536544,50,209.984758
-15.752669,50,210.036398
-18.327798,50,210.374095
-12.423748,50,210.425809
-10.690578,50,210.479894
-17.526737,50,210.531823
-16.377619,50,210.586195
-10.040988,50,210.638005
-24.096542,50,210.692344
-8.838839,50,210.745486
-13.408838,50,210.800678
-15.974805,50,210.853087
-10.021978,50,211.185347
-17.132009,50,211.237217
-10.824465,50,211.291584
-17.108676,50,211.343532
-18.519453,50,211.397916
-17.837884,50,211.449683
-16.405536,50,211.50367
-12.016103,50,211.55491
-15.156717,50,211.608
-15.742445,50,211.658744
-16.925773,50,211.992876
-12.588601,50,212.044801
-16.540208,50,212.100464
-11.248647,50,212.152532
-20.312205,50,212.207751
-12.841199,50,212.259877
-18.182946,50,212.314088
-13.171296,50,212.365994
-12.263967,50,212.420403
-10.747395,50,212.472158
-14.678185,50,212.809297
-13.017733,50,212.862043
-14.324911,50,212.916297
-12.619498,50,212.967672
-10.204454,50,213.021826
-14.8414,50,213.07334
-10.150088,50,213.12734
-16.379849,50,213.178404
-11.058059,50,213.231927
-11.012936,50,213.283189
-16.533781,50,213.336589
-10.581868,50,213.66856
-15.034852,50,213.724186
-12.91838,50,213.776996
-12.334289,50,213.832462
-12.623817,50,213.889807
-13.775904,50,213.948977
-10.606823,50,214.005171
-10.478714,50,214.063407
-11.302504,50,214.119562
-16.398121,50,214.182453
-12.148626,50,214.516588
-14.649832,50,214.575904
-9.563341,50,214.627736
-11.94741,50,214.682027
-19.554912,50,214.740135
-10.408451,50,214.794746
-15.083377,50,214.852278
-16.576868,50,214.911922
-12.245105,50,214.963529
-10.446638,50,215.017079
-18.866932,50,215.355763
-9.541275,50,215.410427
-15.511002,50,215.461613
-9.752977,50,215.515161
-11.718836,50,215.571929
-10.828165,50,215.631824
-17.616938,50,215.683553
-9.799742,50,215.739021
-12.158761,50,215.791149
-14.859815,50,215.851069
-10.403939,50,216.185318
-16.074117,50,216.239791
-16.351507,50,216.291569
-11.434547,50,216.345594
-11.116138,50,216.397344
-10.301587,50,216.451647
-12.34749,50,216.508742
-17.057561,50,216.568305
-10.266373,50,216.620139
-11.367561,50,216.674351
-12.978204,50,216.732352
-16.849622,50,217.077204
-9.870723,50,217.128819
-10.590785,50,217.188783
-9.75611,50,217.246487
-15.835937,50,217.305248
-12.446259,50,217.361815
-15.089118,50,217.421393
-22.125956,50,217.473008
-9.787391,50,217.527129
-14.644935,50,217.578573
-9.928057,50,217.920124
-13.036491,50,217.971832
-18.431962,50,218.026012
-9.015633,50,218.077662
-10.62643,50,218.13183
-16.841781,50,218.188846
-11.259955,50,218.242957
-8.332415,50,218.29469
-10.992748,50,218.354355
-17.359343,50,218.411489
-13.825269,50,218.74688
-10.229182,50,218.799958
-10.057295,50,218.855198
-12.321825,50,218.912064
-20.159497,50,218.965657
-13.045571,50,219.021761
-8.919663,50,219.075878
-15.525366,50,219.133557
-12.244827,50,219.19685
-13.54722,50,219.249875
-10.715384,50,219.590983
-16.352426,50,219.648367
-14.682984,50,219.707634
-10.965672,50,219.76598
-15.040845,50,219.826019
-11.13865,50,219.883983
-7.028006,50,219.944491
-12.739736,50,220.001411
-10.513918,50,220.06049
-9.586443,50,220.116556
-12.243486,50,220.177436
-11.516336,50,220.514834
-17.697943,50,220.568967
-16.43479,50,220.625872
-12.371844,50,220.680093
-14.997598,50,220.736889
-9.538038,50,220.791894
-8.278184,50,220.84832
-21.96194,50,220.908691
-13.811692,50,220.961146
-13.280672,50,221.015455
-11.680186,50,221.345444
-15.018564,50,221.39988
-12.998966,50,221.451698
-9.650866,50,221.505958
-12.520581,50,221.557869
-14.187473,50,221.612322
-11.340623,50,221.664266
-10.965657,50,221.718677
-16.006488,50,221.771698
-13.867304,50,221.826331
-14.261754,50,222.160978
-10.751849,50,222.216428
-13.813842,50,222.268062
-11.083618,50,222.321485
-10.519246,50,222.373081
-14.059656,50,222.427283
-18.058098,50,222.478951
-12.227849,50,222.53303
-15.048625,50,222.584588
-14.807997,50,222.638706
-10.464248,50,222.972655
-13.371277,50,223.027843
-15.506454,50,223.079745
-13.741331,50,223.134231
-10.072748,50,223.185885
-9.765903,50,223.240079
-13.312767,50,223.291765
-16.659412,50,223.346136
-13.739839,50,223.397668
-13.043056,50,223.451347
-11.135891,50,223.502224
-18.634976,50,223.837701
-14.16581,50,223.890492
-10.401876,50,223.945302
-11.571455,50,223.99646
-18.070703,50,224.05004
-19.833944,50,224.101903
-15.004721,50,224.159506
-10.89839,50,224.212634
-13.155144,50,224.268082
-10.888129,50,224.320622
-10.154301,50,224.653519
-9.523245,50,224.705437
-12.435221,50,224.759592
-11.623507,50,224.81181
-17.580563,50,224.866761
-9.301532,50,224.919358
-13.081835,50,224.974
-13.653035,50,225.025904
-11.383377,50,225.080105
-10.737289,50,225.131897
-13.243908,50,225.469837
-14.79079,50,225.521649
-16.672449,50,225.575968
-14.092844,50,225.627705
-12.988709,50,225.681927
-9.48712,50,225.733835
-8.666839,50,225.789418
-9.890149,50,225.841579
-12.549201,50,225.896715
-14.057815,50,225.949165
-11.017955,50,226.281811
-12.548377,50,226.333374
-12.559121,50,226.386879
-13.150958,50,226.437877
-9.442351,50,226.491275
-11.883697,50,226.542133
-15.569397,50,226.595809
-15.903553,50,226.646771
-13.733905,50,226.700035
-14.345334,50,226.75111
-13.638286,50,226.805471
-15.006115,50,227.135167
-11.763744,50,227.189499
-14.026231,50,227.241325
-13.046891,50,227.294876
-16.497849,50,227.345794
-11.715075,50,227.399501
-13.845798,50,227.450679
-12.660226,50,227.503573
-9.79343,50,227.554059
-12.776035,50,227.607183
-14.510237,50,227.938874
-13.037757,50,227.992769
-9.889095,50,228.044033
-15.702105,50,228.097506
-19.269775,50,228.148808
-13.682675,50,228.202046
-19.923202,50,228.252798
-15.882127,50,228.306601
-9.015422,50,228.357738
-9.665109,50,228.411003
-14.536854,50,228.739707
-14.754169,50,228.793363
-12.205901,50,228.845565
-11.949928,50,228.899151
-9.336635,50,228.950092
-9.89349,50,229.0037
-14.120682,50,229.054665
-8.154294,50,229.108216
-12.857351,50,229.162205
-11.444715,50,229.21741
-10.523155,50,229.547882
-7.796356,50,229.601905
-8.993588,50,229.652939
-9.177451,50,229.706479
-8.586102,50,229.762905
-9.010442,50,229.822714
-15.692316,50,229.879982
-9.220953,50,229.939627
-15.096843,50,229.995213
-11.135457,50,230.048072
-14.584648,50,230.099226
-8.766555,50,230.432141
-9.935001,50,230.488404
-12.596892,50,230.5472
-9.847324,50,230.603717
-13.738865,50,230.662508
-11.831053,50,230.713495
-12.364666,50,230.772073
-14.257115,50,230.828889
-13.542542,50,230.883467
-10.025113,50,230.935501
-15.788636,50,231.27142
-12.413832,50,231.322249
-12.35026,50,231.375379
-9.9413,50,231.426355
-13.120016,50,231.47983
-10.547842,50,231.530991
-16.21362,50,231.589893
-16.562754,50,231.641068
-8.674272,50,231.694595
-9.626111,50,231.750739
-11.859208,50,232.089314
-14.870255,50,232.140353
-18.055164,50,232.194681
-10.319966,50,232.246495
-9.670286,50,232.305228
-15.421462,50,232.36132
-10.263974,50,232.414932
-9.212228,50,232.465923
-16.7501,50,232.524622
-11.287932,50,232.575767
-10.512344,50,232.909025
-12.285402,50,232.9606
-12.115673,50,233.014464
-12.525218,50,233.065745
-9.220092,50,233.119561
-11.053678,50,233.170825
-12.72052,50,233.230142
-7.257428,50,233.281477
-9.985578,50,233.340317
-14.827448,50,233.396491
-9.272335,50,233.727627
-9.505096,50,233.784114
-9.983498,50,233.844041
-9.168333,50,233.902885
-9.042177,50,233.962376
-12.80262,50,234.013628
-8.812367,50,234.067246
-11.100315,50,234.123797
-11.065092,50,234.1866
-15.82263,50,234.238963
-10.718606,50,234.293265
-12.063558,50,234.622182
-9.557948,50,234.675716
-14.567427,50,234.726844
-13.127618,50,234.780582
-15.008532,50,234.832817
-9.571056,50,234.892516
-16.686182,50,234.948895
-15.424667,50,235.002713
-13.451562,50,235.054018
-9.424673,50,235.107704
-11.301693,50,235.440894
-13.047022,50,235.500042
-10.594296,50,235.551306
-11.135383,50,235.609951
-9.868405,50,235.66606
-11.487995,50,235.724545
-8.992042,50,235.780984
-12.755013,50,235.84044
-13.56224,50,235.897715
-8.753145,50,235.956621
-12.044916,50,236.290159
-16.751645,50,236.344113
-12.347835,50,236.394971
-9.923519,50,236.45335
-10.196754,50,236.508753
-11.560887,50,236.567025
-14.478656,50,236.623199
-18.45688,50,236.676807
-11.08613,50,236.727942
-11.024736,50,236.781323
-13.189112,50,237.112823
-12.244141,50,237.167243
-13.69115,50,237.219023
-19.097014,50,237.272933
-15.05292,50,237.324118
-6.993515,50,237.377595
-9.319273,50,237.428704
-8.790172,50,237.482161
-9.79601,50,237.53315
-15.896323,50,237.586751
-7.354718,50,237.637839
-11.997116,50,237.969908
-14.857233,50,238.021069
-8.486166,50,238.074682
-10.169384,50,238.125607
-9.181293,50,238.179062
-10.594449,50,238.230169
-11.355565,50,238.283862
-9.747039,50,238.334954
-14.570156,50,238.388452
-11.838316,50,238.439491
-11.629662,50,238.76999
-10.432726,50,238.821184
-11.801129,50,238.876065
-12.27712,50,238.927186
-10.105554,50,238.981254
-12.639813,50,239.033174
-9.365389,50,239.087046
-11.342985,50,239.138852
-9.039373,50,239.195195
-12.429131,50,239.246403
-12.319973,50,239.578912
-9.031082,50,239.630168
-16.423726,50,239.683785
-16.038022,50,239.734959
-13.133101,50,239.787902
-9.094003,50,239.838446
-10.468627,50,239.893673
-11.440312,50,239.944952
-10.010557,50,239.999372
-15.598451,50,240.050949
-12.581044,50,240.384777
-13.222847,50,240.436189
-6.734496,50,240.489619
-8.740024,50,240.540719
-8.224285,50,240.60018
-8.27401,50,240.656662
-12.328886,50,240.716398
-11.341461,50,240.7733
-9.848846,50,240.827314
-11.971315,50,240.884984
-10.877021,50,240.944095
-10.432287,50,241.279275
-11.793017,50,241.338196
-7.827544,50,241.389356
-17.966981,50,241.447893
-10.919634,50,241.498753
-5.551652,50,241.551935
-13.018363,50,241.602714
-9.43655,50,241.656128
-11.988315,50,241.707307
-10.120674,50,241.760909
-10.114023,50,242.091038
-12.428973,50,242.14455
-10.653318,50,242.196527
-9.725533,50,242.25099
-16.538131,50,242.302116
-13.652839,50,242.35564
-9.026443,50,242.406605
-13.618049,50,242.460031
-11.020626,50,242.510969
-12.998638,50,242.564317
-13.307107,50,242.896674
-20.930238,50,242.950772
-8.885058,50,243.003581
-11.185511,50,243.058569
-15.93227,50,243.109729
-11.124834,50,243.163629
-11.656373,50,243.214924
-10.001364,50,243.268762
-7.985976,50,243.320041
-15.530215,50,243.373779
-9.462915,50,243.702867
-13.944417,50,243.756898
-12.407912,50,243.808665
-15.628661,50,243.862981
-14.019974,50,243.915201
-10.708202,50,243.969293
-10.438857,50,244.021494
-13.768451,50,244.075657
-11.892086,50,244.127122
-7.52033,50,244.184536
-9.885162,50,244.236903
-13.10604,50,244.569323
-10.405194,50,244.620534
-11.047204,50,244.67433
-11.589348,50,244.725366
-13.36619,50,244.778911
-15.599499,50,244.830043
-12.666076,50,244.884472
-13.810998,50,244.936295
-17.145524,50,244.99088
-12.715054,50,245.042686
-14.250664,50,245.377064
-12.327549,50,245.427959
-8.047055,50,245.48091
-8.115992,50,245.531297
-11.645995,50,245.584085
-11.281239,50,245.634563
-11.989477,50,245.687916
-9.288299,50,245.738982
-6.562985,50,245.792618
-15.536573,50,245.843652
-10.85264,50,246.17485
-13.503764,50,246.226184
-13.757191,50,246.279664
-11.929713,50,246.330122
-11.776095,50,246.383113
-13.940724,50,246.433761
-11.862151,50,246.486478
-8.972602,50,246.53678
-12.320042,50,246.589598
-9.065263,50,246.640083
-20.3033,50,246.973527
-9.07898,50,247.025609
-9.359348,50,247.080629
-8.640161,50,247.132066
-9.9328,50,247.186327
-14.169375,50,247.238072
-11.583954,50,247.290991
-16.739438,50,247.341296
-7.476375,50,247.394977
-14.129354,50,247.446446
-13.549919,50,247.50009
-7.583412,50,247.828604
-9.788858,50,247.882713
-10.989536,50,247.93519
-13.657496,50,247.990001
-9.215143,50,248.042012
-12.234026,50,248.096422
-11.210521,50,248.148313
-15.548528,50,248.201801
-18.786585,50,248.253285
-10.673236,50,248.307111
-8.534362,50,248.636831
-15.12109,50,248.690613
-6.351357,50,248.741705
-9.022793,50,248.795238
-11.468536,50,248.846264
-11.111726,50,248.900091
-13.901678,50,248.953856
-16.852328,50,249.008945
-13.846101,50,249.060975
-8.661986,50,249.115768
-9.210367,50,249.450252
-9.855527,50,249.503739
-18.278558,50,249.554688
-9.675304,50,249.608196
-9.635542,50,249.659281
-12.846603,50,249.712518
-11.979582,50,249.763534
-13.547699,50,249.816912
-14.047229,50,249.868041
-9.674083,50,249.922771
-11.750319,50,250.253622
-12.491874,50,250.308263
-13.548211,50,250.359766
-11.366141,50,250.413192
-8.850631,50,250.464288
-13.828323,50,250.517936
-10.826792,50,250.569222
-8.760104,50,250.622833
-13.604817,50,250.673916
-9.22339,50,250.727413
-7.294038,50,250.778608
-10.998097,50,251.11144
-9.05104,50,251.162306
-15.046859,50,251.21564
-11.763186,50,251.266086
-10.909629,50,251.318648
-7.800401,50,251.36916
-10.026094,50,251.422569
-15.097491,50,251.473425
-10.630854,50,251.526794
-11.650622,50,251.577744
-13.714443,50,251.909374
-8.389491,50,251.962104
